# size 1170
1 2 3 4 5 6 7 8 9
8 12 22 35 39 49 62 66 76
9 10 23 36 37 50 63 64 77
1 14 27 29 42 52 57 67 80
2 15 25 30 40 53 55 68 81
3 13 26 28 41 54 56 69 79
4 17 21 32 45 46 60 70 74
5 18 19 33 43 47 58 71 75
6 16 20 31 44 48 59 72 73
7 11 24 35 39 49 63 64 77
8 12 22 36 37 50 61 65 78
9 10 23 34 38 51 62 66 76
1 14 27 30 40 53 56 69 79
2 15 25 28 41 54 57 67 80
3 13 26 29 42 52 55 68 81
4 17 21 33 43 47 59 72 73
5 18 19 31 44 48 60 70 74
6 16 20 32 45 46 58 71 75
7 11 24 36 37 50 62 66 76
8 12 22 34 38 51 63 64 77
9 10 23 35 39 49 61 65 78
1 14 27 31 44 48 61 65 78
2 15 25 32 45 46 62 66 76
3 13 26 33 43 47 63 64 77
4 17 21 34 38 51 55 68 81
5 18 19 35 39 49 56 69 79
6 16 20 36 37 50 57 67 80
7 11 24 28 41 54 58 71 75
8 12 22 29 42 52 59 72 73
9 10 23 30 40 53 60 70 74
1 14 27 32 45 46 63 64 77
2 15 25 33 43 47 61 65 78
3 13 26 31 44 48 62 66 76
4 17 21 35 39 49 57 67 80
5 18 19 36 37 50 55 68 81
6 16 20 34 38 51 56 69 79
7 11 24 29 42 52 60 70 74
8 12 22 30 40 53 58 71 75
9 10 23 28 41 54 59 72 73
1 14 27 33 43 47 62 66 76
2 15 25 31 44 48 63 64 77
3 13 26 32 45 46 61 65 78
4 17 21 36 37 50 56 69 79
5 18 19 34 38 51 57 67 80
6 16 20 35 39 49 55 68 81
7 11 24 30 40 53 59 72 73
8 12 22 28 41 54 60 70 74
9 10 23 29 42 52 58 71 75
1 14 27 34 38 51 58 71 75
2 15 25 35 39 49 59 72 73
3 13 26 36 37 50 60 70 74
4 17 21 28 41 54 61 65 78
5 18 19 29 42 52 62 66 76
6 16 20 30 40 53 63 64 77
7 11 24 31 44 48 55 68 81
8 12 22 32 45 46 56 69 79
9 10 23 33 43 47 57 67 80
1 14 27 35 39 49 60 70 74
2 15 25 36 37 50 58 71 75
3 13 26 34 38 51 59 72 73
4 17 21 29 42 52 63 64 77
5 18 19 30 40 53 61 65 78
6 16 20 28 41 54 62 66 76
7 11 24 32 45 46 57 67 80
8 12 22 33 43 47 55 68 81
9 10 23 31 44 48 56 69 79
1 14 27 36 37 50 59 72 73
2 15 25 34 38 51 60 70 74
3 13 26 35 39 49 58 71 75
4 17 21 30 40 53 62 66 76
5 18 19 28 41 54 63 64 77
6 16 20 29 42 52 61 65 78
7 11 24 33 43 47 56 69 79
8 12 22 31 44 48 57 67 80
9 10 23 32 45 46 55 68 81
1 15 26 28 42 53 55 69 80
2 13 27 29 40 54 56 67 81
3 14 25 30 41 52 57 68 79
4 18 20 31 45 47 58 72 74
5 16 21 32 43 48 59 70 75
6 17 19 33 44 46 60 71 73
7 12 23 34 39 50 61 66 77
8 10 24 35 37 51 62 64 78
9 11 22 36 38 49 63 65 76
1 15 26 29 40 54 57 68 79
2 13 27 30 41 52 55 69 80
3 14 25 28 42 53 56 67 81
4 18 20 32 43 48 60 71 73
5 16 21 33 44 46 58 72 74
6 17 19 31 45 47 59 70 75
7 12 23 35 37 51 63 65 76
8 10 24 36 38 49 61 66 77
9 11 22 34 39 50 62 64 78
1 15 26 30 41 52 56 67 81
2 13 27 28 42 53 57 68 79
3 14 25 29 40 54 55 69 80
4 18 20 33 44 46 59 70 75
5 16 21 31 45 47 60 71 73
6 17 19 32 43 48 58 72 74
7 12 23 36 38 49 62 64 78
8 10 24 34 39 50 63 65 76
9 11 22 35 37 51 61 66 77
1 15 26 31 45 47 61 66 77
2 13 27 32 43 48 62 64 78
3 14 25 33 44 46 63 65 76
4 18 20 34 39 50 55 69 80
5 16 21 35 37 51 56 67 81
6 17 19 36 38 49 57 68 79
7 12 23 28 42 53 58 72 74
8 10 24 29 40 54 59 70 75
9 11 22 30 41 52 60 71 73
1 15 26 32 43 48 63 65 76
2 13 27 33 44 46 61 66 77
3 14 25 31 45 47 62 64 78
4 18 20 35 37 51 57 68 79
5 16 21 36 38 49 55 69 80
6 17 19 34 39 50 56 67 81
7 12 23 29 40 54 60 71 73
8 10 24 30 41 52 58 72 74
9 11 22 28 42 53 59 70 75
1 15 26 33 44 46 62 64 78
2 13 27 31 45 47 63 65 76
3 14 25 32 43 48 61 66 77
4 18 20 36 38 49 56 67 81
5 16 21 34 39 50 57 68 79
6 17 19 35 37 51 55 69 80
7 12 23 30 41 52 59 70 75
8 10 24 28 42 53 60 71 73
9 11 22 29 40 54 58 72 74
1 15 26 34 39 50 58 72 74
2 13 27 35 37 51 59 70 75
3 14 25 36 38 49 60 71 73
4 18 20 28 42 53 61 66 77
5 16 21 29 40 54 62 64 78
6 17 19 30 41 52 63 65 76
7 12 23 31 45 47 55 69 80
8 10 24 32 43 48 56 67 81
9 11 22 33 44 46 57 68 79
1 15 26 35 37 51 60 71 73
2 13 27 36 38 49 58 72 74
3 14 25 34 39 50 59 70 75
4 18 20 29 40 54 63 65 76
5 16 21 30 41 52 61 66 77
6 17 19 28 42 53 62 64 78
7 12 23 32 43 48 57 68 79
8 10 24 33 44 46 55 69 80
9 11 22 31 45 47 56 67 81
1 15 26 36 38 49 59 70 75
2 13 27 34 39 50 60 71 73
3 14 25 35 37 51 58 72 74
4 18 20 30 41 52 62 64 78
5 16 21 28 42 53 63 65 76
6 17 19 29 40 54 61 66 77
7 12 23 33 44 46 56 67 81
8 10 24 31 45 47 57 68 79
9 11 22 32 43 48 55 69 80
1 16 22 28 43 49 55 70 76
2 17 23 29 44 50 56 71 77
3 18 24 30 45 51 57 72 78
4 10 25 31 37 52 58 64 79
5 11 26 32 38 53 59 65 80
6 12 27 33 39 54 60 66 81
7 13 19 34 40 46 61 67 73
8 14 20 35 41 47 62 68 74
9 15 21 36 42 48 63 69 75
1 16 22 29 44 50 57 72 78
2 17 23 30 45 51 55 70 76
3 18 24 28 43 49 56 71 77
4 10 25 32 38 53 60 66 81
5 11 26 33 39 54 58 64 79
6 12 27 31 37 52 59 65 80
7 13 19 35 41 47 63 69 75
8 14 20 36 42 48 61 67 73
9 15 21 34 40 46 62 68 74
1 16 22 30 45 51 56 71 77
2 17 23 28 43 49 57 72 78
3 18 24 29 44 50 55 70 76
4 10 25 33 39 54 59 65 80
5 11 26 31 37 52 60 66 81
6 12 27 32 38 53 58 64 79
7 13 19 36 42 48 62 68 74
8 14 20 34 40 46 63 69 75
9 15 21 35 41 47 61 67 73
1 16 22 31 37 52 61 67 73
2 17 23 32 38 53 62 68 74
3 18 24 33 39 54 63 69 75
4 10 25 34 40 46 55 70 76
5 11 26 35 41 47 56 71 77
6 12 27 36 42 48 57 72 78
7 13 19 28 43 49 58 64 79
8 14 20 29 44 50 59 65 80
9 15 21 30 45 51 60 66 81
1 16 22 32 38 53 63 69 75
2 17 23 33 39 54 61 67 73
3 18 24 31 37 52 62 68 74
4 10 25 35 41 47 57 72 78
5 11 26 36 42 48 55 70 76
6 12 27 34 40 46 56 71 77
7 13 19 29 44 50 60 66 81
8 14 20 30 45 51 58 64 79
9 15 21 28 43 49 59 65 80
1 16 22 33 39 54 62 68 74
2 17 23 31 37 52 63 69 75
3 18 24 32 38 53 61 67 73
4 10 25 36 42 48 56 71 77
5 11 26 34 40 46 57 72 78
6 12 27 35 41 47 55 70 76
7 13 19 30 45 51 59 65 80
8 14 20 28 43 49 60 66 81
9 15 21 29 44 50 58 64 79
1 16 22 34 40 46 58 64 79
2 17 23 35 41 47 59 65 80
3 18 24 36 42 48 60 66 81
4 10 25 28 43 49 61 67 73
5 11 26 29 44 50 62 68 74
6 12 27 30 45 51 63 69 75
7 13 19 31 37 52 55 70 76
8 14 20 32 38 53 56 71 77
9 15 21 33 39 54 57 72 78
1 16 22 35 41 47 60 66 81
2 17 23 36 42 48 58 64 79
3 18 24 34 40 46 59 65 80
4 10 25 29 44 50 63 69 75
5 11 26 30 45 51 61 67 73
6 12 27 28 43 49 62 68 74
7 13 19 32 38 53 57 72 78
8 14 20 33 39 54 55 70 76
9 15 21 31 37 52 56 71 77
1 16 22 36 42 48 59 65 80
2 17 23 34 40 46 60 66 81
3 18 24 35 41 47 58 64 79
4 10 25 30 45 51 62 68 74
5 11 26 28 43 49 63 69 75
6 12 27 29 44 50 61 67 73
7 13 19 33 39 54 56 71 77
8 14 20 31 37 52 57 72 78
9 15 21 32 38 53 55 70 76
1 17 24 28 44 51 55 71 78
2 18 22 29 45 49 56 72 76
3 16 23 30 43 50 57 70 77
4 11 27 31 38 54 58 65 81
5 12 25 32 39 52 59 66 79
6 10 26 33 37 53 60 64 80
7 14 21 34 41 48 61 68 75
8 15 19 35 42 46 62 69 73
9 13 20 36 40 47 63 67 74
1 17 24 29 45 49 57 70 77
2 18 22 30 43 50 55 71 78
3 16 23 28 44 51 56 72 76
4 11 27 32 39 52 60 64 80
5 12 25 33 37 53 58 65 81
6 10 26 31 38 54 59 66 79
7 14 21 35 42 46 63 67 74
8 15 19 36 40 47 61 68 75
9 13 20 34 41 48 62 69 73
1 17 24 30 43 50 56 72 76
2 18 22 28 44 51 57 70 77
3 16 23 29 45 49 55 71 78
4 11 27 33 37 53 59 66 79
5 12 25 31 38 54 60 64 80
6 10 26 32 39 52 58 65 81
7 14 21 36 40 47 62 69 73
8 15 19 34 41 48 63 67 74
9 13 20 35 42 46 61 68 75
1 17 24 31 38 54 61 68 75
2 18 22 32 39 52 62 69 73
3 16 23 33 37 53 63 67 74
4 11 27 34 41 48 55 71 78
5 12 25 35 42 46 56 72 76
6 10 26 36 40 47 57 70 77
7 14 21 28 44 51 58 65 81
8 15 19 29 45 49 59 66 79
9 13 20 30 43 50 60 64 80
1 17 24 32 39 52 63 67 74
2 18 22 33 37 53 61 68 75
3 16 23 31 38 54 62 69 73
4 11 27 35 42 46 57 70 77
5 12 25 36 40 47 55 71 78
6 10 26 34 41 48 56 72 76
7 14 21 29 45 49 60 64 80
8 15 19 30 43 50 58 65 81
9 13 20 28 44 51 59 66 79
1 17 24 33 37 53 62 69 73
2 18 22 31 38 54 63 67 74
3 16 23 32 39 52 61 68 75
4 11 27 36 40 47 56 72 76
5 12 25 34 41 48 57 70 77
6 10 26 35 42 46 55 71 78
7 14 21 30 43 50 59 66 79
8 15 19 28 44 51 60 64 80
9 13 20 29 45 49 58 65 81
1 17 24 34 41 48 58 65 81
2 18 22 35 42 46 59 66 79
3 16 23 36 40 47 60 64 80
4 11 27 28 44 51 61 68 75
5 12 25 29 45 49 62 69 73
6 10 26 30 43 50 63 67 74
7 14 21 31 38 54 55 71 78
8 15 19 32 39 52 56 72 76
9 13 20 33 37 53 57 70 77
1 17 24 35 42 46 60 64 80
2 18 22 36 40 47 58 65 81
3 16 23 34 41 48 59 66 79
4 11 27 29 45 49 63 67 74
5 12 25 30 43 50 61 68 75
6 10 26 28 44 51 62 69 73
7 14 21 32 39 52 57 70 77
8 15 19 33 37 53 55 71 78
9 13 20 31 38 54 56 72 76
1 17 24 36 40 47 59 66 79
2 18 22 34 41 48 60 64 80
3 16 23 35 42 46 58 65 81
4 11 27 30 43 50 62 69 73
5 12 25 28 44 51 63 67 74
6 10 26 29 45 49 61 68 75
7 14 21 33 37 53 56 72 76
8 15 19 31 38 54 57 70 77
9 13 20 32 39 52 55 71 78
1 18 23 28 45 50 55 72 77
2 16 24 29 43 51 56 70 78
3 17 22 30 44 49 57 71 76
4 12 26 31 39 53 58 66 80
5 10 27 32 37 54 59 64 81
6 11 25 33 38 52 60 65 79
7 15 20 34 42 47 61 69 74
8 13 21 35 40 48 62 67 75
9 14 19 36 41 46 63 68 73
1 18 23 29 43 51 57 71 76
2 16 24 30 44 49 55 72 77
3 17 22 28 45 50 56 70 78
4 12 26 32 37 54 60 65 79
5 10 27 33 38 52 58 66 80
6 11 25 31 39 53 59 64 81
7 15 20 35 40 48 63 68 73
8 13 21 36 41 46 61 69 74
9 14 19 34 42 47 62 67 75
1 18 23 30 44 49 56 70 78
2 16 24 28 45 50 57 71 76
3 17 22 29 43 51 55 72 77
4 12 26 33 38 52 59 64 81
5 10 27 31 39 53 60 65 79
6 11 25 32 37 54 58 66 80
7 15 20 36 41 46 62 67 75
8 13 21 34 42 47 63 68 73
9 14 19 35 40 48 61 69 74
1 18 23 31 39 53 61 69 74
2 16 24 32 37 54 62 67 75
3 17 22 33 38 52 63 68 73
4 12 26 34 42 47 55 72 77
5 10 27 35 40 48 56 70 78
6 11 25 36 41 46 57 71 76
7 15 20 28 45 50 58 66 80
8 13 21 29 43 51 59 64 81
9 14 19 30 44 49 60 65 79
1 18 23 32 37 54 63 68 73
2 16 24 33 38 52 61 69 74
3 17 22 31 39 53 62 67 75
4 12 26 35 40 48 57 71 76
5 10 27 36 41 46 55 72 77
6 11 25 34 42 47 56 70 78
7 15 20 29 43 51 60 65 79
8 13 21 30 44 49 58 66 80
9 14 19 28 45 50 59 64 81
1 18 23 33 38 52 62 67 75
2 16 24 31 39 53 63 68 73
3 17 22 32 37 54 61 69 74
4 12 26 36 41 46 56 70 78
5 10 27 34 42 47 57 71 76
6 11 25 35 40 48 55 72 77
7 15 20 30 44 49 59 64 81
8 13 21 28 45 50 60 65 79
9 14 19 29 43 51 58 66 80
1 18 23 34 42 47 58 66 80
2 16 24 35 40 48 59 64 81
3 17 22 36 41 46 60 65 79
4 12 26 28 45 50 61 69 74
5 10 27 29 43 51 62 67 75
6 11 25 30 44 49 63 68 73
7 15 20 31 39 53 55 72 77
8 13 21 32 37 54 56 70 78
9 14 19 33 38 52 57 71 76
1 18 23 35 40 48 60 65 79
2 16 24 36 41 46 58 66 80
3 17 22 34 42 47 59 64 81
4 12 26 29 43 51 63 68 73
5 10 27 30 44 49 61 69 74
6 11 25 28 45 50 62 67 75
7 15 20 32 37 54 57 71 76
8 13 21 33 38 52 55 72 77
9 14 19 31 39 53 56 70 78
1 18 23 36 41 46 59 64 81
2 16 24 34 42 47 60 65 79
3 17 22 35 40 48 58 66 80
4 12 26 30 44 49 62 67 75
5 10 27 28 45 50 63 68 73
6 11 25 29 43 51 61 69 74
7 15 20 33 38 52 56 70 78
8 13 21 31 39 53 57 71 76
9 14 19 32 37 54 55 72 77
